36   32   415.197   490.348   0.703562   2
37   32   33.9171   122.545   0.549226   2
38   32   134.035   110.088   0.73723   2
39   32   0.269291   59.54   0.358922   4
40   32   305.539   880.874   0.587558   2
41   32   361.182   768.112   0.643836   2
42   32   8.15667e-10   124.843   0.356934   4
43   32   15.2441   212.823   0.420925   4
44   32   0.910619   0.24208   0.929779   1
45   32   474.047   6783.05   0.397531   4
46   32   9.90124   355.826   0.360731   4
47   32   53.8607   396.217   0.478127   3
48   32   19.425   121.317   0.489827   3
49   32   32.4015   208.685   0.489044   3
50   32   7.89297   152.872   0.377914   4
51   32   46.4302   558.023   0.424345   4
52   32   37.9555   300.324   0.473796   3
1   33   550.3   85.1694   0.934596   1
2   33   43.0922   24.0286   0.800417   1
3   33   859.673   915.769   0.718257   2
4   33   8.84257e-10   23.3597   0.357683   4
5   33   7.26514   14.5636   0.650787   2
6   33   4.15299   31.5986   0.47797   3
7   33   261.904   973.182   0.543805   2
8   33   10.5031   21.9013   0.650653   2
9   33   559.353   518.621   0.728993   2
10   33   24.1235   112.033   0.508738   2
11   33   25.054   15.3537   0.800104   1
12   33   132.509   589.493   0.519083   2
13   33   15.0561   219.953   0.394918   4
14   33   15.229   12.8016   0.737256   2
15   33   5.47144   223.35   0.36009   4
16   33   1.53961e-11   0.0325152   0.358502   4
17   33   3.66998   10.9058   0.575913   2
18   33   1.82284   5.65302   0.567435   2
19   33   128.865   1160.97   0.453002   4
20   33   26.5261   395.884   0.393571   4
21   33   37.0205   292.116   0.475165   3
22   33   3.33989e-12   2.58637   0.356719   4
23   33   17.8696   447.72   0.364951   4
24   33   6.82766   159.636   0.366364   4
25   33   31.8   245.135   0.476855   3
26   33   9.37544   47.254   0.506666   2
27   33   9.12361e-12   10.6076   0.356673   4
28   33   1.16334   71.2425   0.359412   4
29   33   16.8018   56.9227   0.552243   2
30   33   0   100000   0.354643   4
31   33   0   100000   0.354643   4
32   33   6.16724   69.8159   0.432437   4
33   33   2.91654e-09   39.823   0.357691   4
34   33   58.0752   389.622   0.479922   3
35   33   1.73206e-07   96.6368   0.358502   4
36   33   154.108   411.211   0.594484   2
37   33   14.476   163.852   0.432649   4
38   33   66.4897   115.461   0.671554   2
39   33   3.93642   58.2084   0.394815   4
40   33   200.739   1318.28   0.4835   3
41   33   197.792   884.105   0.51521   2
42   33   12.2226   159.729   0.423896   4
43   33   17.4742   601.547   0.361675   4
44   33   30.7537   150.388   0.506725   2
45   33   129.255   2822.93   0.367739   4
46   33   41.0218   557.344   0.421703   4
47   33   18.6556   283.319   0.390362   4
48   33   49.111   741.698   0.391197   4
49   33   19.5634   378.017   0.37836   4
50   33   2.36236e-11   568.02   0.355102   4
51   33   37.8509   635.944   0.379378   4
52   33   8.58475e-08   213.011   0.357886   4
1   40   1861.51   111.425   0.953545   1
2   40   189.69   28.0232   0.945659   1
3   40   1933.3   928.598   0.798548   2
4   40   34.8707   48.2525   0.639761   2
5   40   39.5112   98.0914   0.523365   2
6   40   44.3237   22.2193   0.798601   2
7   40   433.484   503.284   0.760303   2
8   40   20.4467   44.8296   0.531154   2
9   40   1474.74   622.329   0.819902   1
10   40   48.5691   65.5783   0.64009   2
11   40   72.3438   14.0457   0.941682   1
12   40   393.583   952.847   0.525065   2
13   40   27.5904   271.596   0.29107   4
14   40   26.9864   152.199   0.447514   3
15   40   12.3913   145.813   0.252412   4
16   40   14.7993   16.7234   0.772093   2
17   40   1.71068e-12   0.307539   0.115388   4
18   40   10.4485   17.8363   0.631906   2
19   40   0   100000   0.115172   4
20   40   0   100000   0.115172   4
21   40   0   100000   0.115172   4
22   40   15.6614   19.497   0.651194   2
23   40   4.72473e-12   4.79416   0.115388   4
24   40   0   5.28883   0.115164   4
25   40   0   100000   0.115164   4
26   40   0   100000   0.115164   4
27   40   0   100000   0.115164   4
28   40   15.8088   89.9661   0.44695   3
29   40   15.0759   39.4061   0.522546   2
30   40   0   100000   0.115164   4
31   40   0   100000   0.115164   4
32   40   56.8752   67.3897   0.663758   2
33   40   14.6916   21.7814   0.635711   2
34   40   88.3064   249.415   0.517852   2
35   40   13.1845   46.316   0.507895   2
36   40   394.768   378.892   0.781904   2
37   40   29.6546   95.9685   0.517635   2
38   40   111.507   64.9589   0.797521   2
39   40   15.7913   67.4008   0.487508   3
40   40   249.096   508.112   0.551971   2
41   40   258.929   517.175   0.554563   2
42   40   36.0444   406.779   0.264693   4
43   40   5.47522   44.164   0.351789   3
44   40   26.0105   46.8029   0.593395   2
45   40   0   100000   0.115164   4
46   40   0   100000   0.115164   4
47   40   0   100000   0.115164   4
48   40   2.33039   11.79   0.474644   3
49   40   1.62922e-13   0.032936   0.115389   4
50   40   8.14608e-14   0.24366   0.115279   4
51   40   0   100000   0.115164   4
52   40   19.9211   144.108   0.354638   3
1   41   2987.06   836.964   0.85532   1
2   41   227.459   315.138   0.635951   2
3   41   2482.45   4409.62   0.593681   2
4   41   13.1924   21.7306   0.633384   2
5   41   51.6555   598.017   0.252729   4
6   41   49.1901   205.816   0.488068   3
7   41   1232.88   7346.38   0.416308   3
8   41   60.339   351.441   0.444651   3
9   41   1702.66   3250.34   0.57376   2
10   41   134.56   535.071   0.502133   2
11   41   89.9471   133.725   0.634329   2
12   41   222.328   3185.56   0.195251   4
13   41   235.354   3380.27   0.194103   4
14   41   227.191   2096.29   0.304467   4
15   41   77.7142   1007.04   0.242328   4
16   41   43.0294   233.839   0.458449   3
17   41   12.9174   114.9   0.308154   3
18   41   24.8283   252.051   0.29072   4
19   41   0   100000   0.115164   4
20   41   0   100000   0.115164   4
21   41   0   100000   0.115164   4
22   41   25.1201   91.3016   0.504956   2
23   41   1.48894e-09   29.1287   0.115388   4
24   41   5.28092   13.466   0.522389   2
25   41   0   100000   0.115164   4
26   41   0   100000   0.115164   4
27   41   0   100000   0.115164   4
28   41   14.4087   582.017   0.115858   4
29   41   1.26059   137.13   0.11562   4
30   41   0   100000   0.115164   4
31   41   0   100000   0.115164   4
32   41   81.4541   638.015   0.351908   3
33   41   13.0226   184.528   0.195952   4
34   41   350.851   3409.62   0.291528   4
35   41   15.2649   317.805   0.126267   4
36   41   425.557   1709.95   0.491441   3
37   41   56.4993   828.847   0.183141   4
38   41   142.674   313.255   0.530089   2
39   41   17.1912   175.526   0.283022   4
40   41   1022.48   11635   0.254813   4
41   41   730.84   7457.86   0.283242   4
42   41   281.077   4923.74   0.149662   4
43   41   21.0247   487.812   0.120999   4
44   41   52.5545   383.648   0.35398   3
45   41   0   100000   0.115164   4
46   41   0   100000   0.115164   4
47   41   0   100000   0.115164   4
48   41   3.33288e-07   37.2322   0.1156   4
49   41   6.76125e-12   0.280738   0.115395   4
50   41   0   0.685047   0.115164   4
51   41   0   100000   0.115164   4
52   41   21.6843   998.988   0.115632   4
1   42   2298.08   702.589   0.835945   1
2   42   234.709   263.882   0.77299   2
3   42   2018.08   4133.37   0.531211   2
4   42   70.8051   355.533   0.474969   3
5   42   48.6561   361.753   0.352956   3
6   42   33.1915   175.975   0.468508   3
7   42   728.989   6068.01   0.340409   3
8   42   61.2419   529.523   0.331599   3
9   42   1300.54   2511.64   0.557347   2
10   42   37.3429   425.723   0.254391   4
11   42   64.0226   102.373   0.633362   2
12   42   174.915   3075.68   0.148677   4
13   42   52.3498   1213.14   0.120985   4
14   42   125.687   1699.04   0.220325   4
15   42   60.6534   1900.67   0.117042   4
16   42   0.404417   1.29451   0.517838   2
17   42   6.68386e-10   154.746   0.115386   4
18   42   42.1658   405.34   0.296415   4
19   42   0   100000   0.115164   4
20   42   0   100000   0.115164   4
21   42   0   100000   0.115164   4
22   42   6.83406   25.9795   0.504778   2
23   42   0.105321   39.5527   0.115597   4
24   42   4.07385e-10   24.4462   0.115414   4
25   42   0   100000   0.115164   4
26   42   0   100000   0.115164   4
27   42   0   100000   0.115164   4
28   42   6.81486   157.156   0.12109   4
29   42   54.8012   657.187   0.25105   4
30   42   0   100000   0.115164   4
31   42   0   100000   0.115164   4
32   42   101.229   1154.24   0.253388   4
33   42   33.0423   126.252   0.50432   2
34   42   143.461   1892.14   0.22183   4
35   42   37.1469   878.16   0.118743   4
36   42   204.987   1213.44   0.439226   3
37   42   52.7544   937.257   0.144384   4
38   42   91.3266   324.066   0.505719   2
39   42   35.905   765.363   0.125193   4
40   42   855.708   8993.81   0.27117   4
41   42   370.964   5399.13   0.192227   4
42   42   208.795   4207.64   0.126413   4
43   42   1.5082e-08   276.268   0.115411   4
44   42   35.1441   465.064   0.221616   4
45   42   0   100000   0.115164   4
46   42   0   100000   0.115164   4
47   42   0   100000   0.115164   4
48   42   2.44382e-12   23.7266   1   1
49   42   2.44382e-13   0.513375   0.115293   4
50   42   3.82866e-11   1.16228   0.115396   4
51   42   0   100000   0.115164   4
52   42   78.0362   1178.2   0.181262   4
1   43   317.033   373.72   0.664117   2
2   43   35.4165   187.511   0.469423   3
3   43   278.452   1550.61   0.448755   3
4   43   10.054   105.518   0.282901   4
5   43   0.218509   112.887   0.115589   4
6   43   2.24832e-11   99.0046   0.115278   4
7   43   170.559   2838.17   0.151847   4
8   43   2.39993   81.0901   0.116579   4
9   43   179.547   1185.13   0.356679   3
10   43   33.4071   549.618   0.153738   4
11   43   9.31115   46.8429   0.474854   3
12   43   124.735   2954.04   0.118596   4
13   43   113.837   2197.37   0.129417   4
14   43   28.3392   617.75   0.124605   4
15   43   44.7285   711.396   0.156641   4
16   43   14.2383   119.615   0.340156   3
17   43   9.18509e-08   131.311   0.115465   4
18   43   25.8645   413.424   0.156636   4
19   43   0   100000   0.115164   4
20   43   0   100000   0.115164   4
21   43   0   100000   0.115164   4
22   43   3.9842   35.9589   0.308152   4
23   43   5.77537   35.4641   0.391632   3
24   43   1.31788   10.3015   0.352967   3
25   43   0   100000   0.115164   4
26   43   0   100000   0.115164   4
27   43   0   100000   0.115164   4
28   43   19.0228   571.158   0.117127   4
29   43   21.5627   406.916   0.138899   4
30   43   0   100000   0.115164   4
31   43   0   100000   1   1
32   43   38.3576   765.102   0.126644   4
33   43   0.200035   14.1355   0.115625   4
34   43   85.3082   1452.11   0.150664   4
35   43   65.354   839.277   0.243524   4
36   43   13.2708   76.7403   0.446592   3
37   43   16.1185   432.712   0.117162   4
38   43   12.9178   149.631   0.252607   4
39   43   4.60295   333.384   0.115656   4
40   43   292.604   3637.15   0.244915   4
41   43   150.673   3940.12   0.117364   4
42   43   64.7464   1018.91   0.156764   4
43   43   14.6339   210.292   0.194141   4
44   43   0.652078   49.7865   0.115615   4
45   43   0   100000   0.115164   4
46   43   0   100000   0.115164   4
47   43   0   100000   0.115164   4
48   43   0.481334   13.2839   0.117116   4
49   43   4.80619e-12   0.686135   0.115417   4
50   43   1.21377e-11   0.627635   0.115413   4
51   43   0   100000   0.115164   4
52   43   24.1307   946.202   0.116066   4
1   50   1521.4   386.729   0.900281   1
2   50   123.802   107.041   0.794221   2
3   50   1456.61   1732.41   0.651523   2
4   50   37.6435   164.03   0.486472   3
5   50   29.5617   171.906   0.445487   3
6   50   35.8919   84.0107   0.529719   2
7   50   270.115   655.941   0.52391   2
8   50   26.9596   168.228   0.391682   3
9   50   897.54   1140.74   0.640627   2
10   50   31.193   107.679   0.5176   2
11   50   89.671   55.3516   0.797154   2
12   50   145.586   591.078   0.489082   3
13   50   145.612   1803.56   0.247592   4
14   50   134.266   636.832   0.480346   3
15   50   65.4489   409.56   0.390376   3
16   50   5.04966   74.5402   0.183077   4
17   50   3.00458   31.9203   0.269227   4
18   50   36.878   195.077   0.470858   3
19   50   0   100000   0.115164   4
20   50   0   100000   0.115164   4
21   50   0   100000   0.115164   4
22   50   18.9011   95.5185   0.474646   3
23   50   1.40927e-11   29.2558   0.115294   4
24   50   10.3821   15.5676   0.634176   2
25   50   0   100000   0.115164   4
26   50   0   100000   0.115164   4
27   50   0   100000   0.115164   4
28   50   17.6978   105.379   0.438857   3
29   50   1.38113e-07   141.14   0.115487   4
30   50   0   100000   0.115164   4
31   50   0   100000   0.115164   4
32   50   65.0505   259.173   0.500613   2
33   50   15.8946   70.6034   0.486229   3
34   50   199.686   955.754   0.475843   3
35   50   25.3971   158.553   0.391438   3
36   50   104.449   262.916   0.522468   2
37   50   21.7564   288.88   0.221438   4
38   50   62.3006   104.181   0.632202   2
39   50   25.4225   119.44   0.483823   3
40   50   355.047   1908.33   0.459434   3
41   50   551.552   4714.76   0.332694   3
42   50   87.1475   1126.91   0.242857   4
43   50   27.9111   413.177   0.183019   4
44   50   20.2304   113.483   0.448181   3
45   50   0   100000   0.115164   4
46   50   0   100000   0.115164   4
47   50   0   100000   0.115164   4
48   50   15.9964   92.9841   0.446347   3
49   50   1.77992e-10   0.638549   0.11545   4
50   50   1.23006e-11   0.736574   0.115405   4
51   50   0   100000   0.115164   4
52   50   63.2164   916.536   0.193949   4
1   51   2505.86   2951.4   0.669893   2
2   51   96.0041   438.739   0.483906   3
3   51   590.829   2060.12   0.507943   2
4   51   104.86   959.437   0.306559   4
5   51   136.665   1465.32   0.267487   4
6   51   95.9747   692.957   0.355004   3
7   51   1995.46   27267   0.202928   4
8   51   4.22782e-11   673.711   0.115167   4
9   51   1881.49   12211.3   0.36089   3
10   51   202.008   2472.1   0.248758   4
11   51   145.576   745.532   0.47154   3
12   51   470.141   6138.99   0.238495   4
13   51   325.391   6197.45   0.136014   4
14   51   561.17   7592.25   0.216347   4
15   51   563.572   10826.8   0.134556   4
16   51   9.16114e-07   153.093   0.115524   4
17   51   14.8874   94.8921   0.390161   3
18   51   72.9182   2400.09   0.116574   4
19   51   0   100000   0.115164   4
20   51   0   100000   0.115164   4
21   51   0   100000   0.115164   4
22   51   43.5421   554.92   0.244269   4
23   51   12.0212   146.046   0.250884   4
24   51   9.65118   82.9035   0.332498   3
25   51   0   100000   0.115164   4
26   51   0   100000   0.115164   4
27   51   0   100000   0.115164   4
28   51   239.674   5329.01   0.124346   4
29   51   95.7337   1739.72   0.140932   4
30   51   0   100000   0.115164   4
31   51   0   100000   0.115164   4
32   51   200.85   3042.43   0.167746   4
33   51   56.6156   960.705   0.151034   4
34   51   752.472   11389.7   0.168357   4
35   51   341.401   6599.29   0.128989   4
36   51   525.498   9380.75   0.14241   4
37   51   142.501   3264.92   0.121078   4
38   51   145.721   961.597   0.359517   3
39   51   172.655   2619.66   0.167099   4
40   51   2530.19   38222.4   0.170656   4
41   51   2908.42   55928.6   0.129461   4
42   51   750.765   16324.3   0.124643   4
43   51   80.9416   2836.01   0.116384   4
44   51   141.159   1934   0.202177   4
45   51   0   100000   0.115164   4
46   51   0   100000   0.115164   4
47   51   0   100000   0.115164   4
48   51   7.21594e-08   257.328   0.115449   4
49   51   5.46602e-11   9.57271   0.115394   4
50   51   1.57317e-09   6.45397   0.115453   4
51   51   0   100000   0.115164   4
52   51   482.406   9362.48   0.128427   4
1   52   2022.26   2376.56   0.709922   2
2   52   151.134   836.491   0.45414   3
3   52   1630.37   9807.83   0.39164   3
4   52   162.769   1729.23   0.269202   4
5   52   131.227   2302.88   0.14906   4
6   52   59.9056   759.085   0.244263   4
7   52   1767.13   23177   0.223169   4
8   52   47.4688   1251.19   0.117183   4
9   52   1615.36   14118.3   0.308213   3
10   52   140.997   1918.08   0.215263   4
11   52   16.4563   15.3536   0.793511   2
12   52   1006.56   14157   0.196056   4
13   52   743.469   14737.9   0.126616   4
14   52   205.438   3218.26   0.163548   4
15   52   296.138   6600.04   0.123872   4
16   52   32.8539   166.706   0.473859   3
17   52   50.6682   545.988   0.26702   4
18   52   220.157   3658.7   0.152264   4
19   52   0   100000   0.115164   4
20   52   0   100000   0.115164   4
21   52   0   100000   0.115164   4
22   52   9.7955   139.922   0.195952   4
23   52   0.696784   203.094   0.115608   4
24   52   16.2303   103.898   0.390002   3
25   52   0   100000   0.115164   4
26   52   0   100000   0.115164   4
27   52   0   100000   0.115164   4
28   52   20.8073   905.32   0.115718   4
29   52   52.2428   588.969   0.264944   4
30   52   0   100000   0.115164   4
31   52   0   100000   0.115164   4
32   52   248.164   4211.02   0.151203   4
33   52   3.83765e-06   524.007   1   1
34   52   313.171   7877.14   0.11807   4
35   52   494.366   7557.72   0.165142   4
36   52   417.881   3863.72   0.29841   4
37   52   160.392   2840.61   0.144565   4
38   52   182.881   1920.38   0.280623   4
39   52   90.4618   1001.49   0.26551   4
40   52   1768.03   25895.2   0.18361   4
41   52   2098.82   33026   0.156994   4
42   52   394.094   8244.8   0.12565   4
43   52   311.563   7312.6   0.118789   4
44   52   56.5509   2180.86   0.116111   4
45   52   0   100000   0.115164   4
46   52   0   100000   1   1
47   52   0   100000   0.115164   4
48   52   9.50405   152.714   0.156443   4
49   52   4.86239e-10   12.9164   0.115401   4
50   52   0.595932   6.25023   0.283041   4
51   52   0   100000   0.115164   4
52   52   543.447   12619.8   0.119962   4
1   53   196.522   548.437   0.518959   2
2   53   26.2827   286.717   0.26678   4
3   53   446.806   7358.79   0.152558   4
4   53   76.4376   905.88   0.251531   4
5   53   6.60647e-10   814.693   0.115293   4
6   53   1.55128   38.9276   0.118591   4
7   53   803.492   15249.1   0.136871   4
8   53   42.3821   1091.82   0.117696   4
9   53   309.831   4604.03   0.181669   4
10   53   82.6753   1703.58   0.126306   4
11   53   9.13658   231.578   0.118034   4
12   53   968.272   15675.3   0.153826   4
13   53   389.97   9081.87   0.119382   4
14   53   104.35   3420.41   0.116812   4
15   53   334.394   5954.04   0.143619   4
16   53   40.0447   553.587   0.202081   4
17   53   5.78372e-12   18.4521   0.115281   4
18   53   157.691   2824.94   0.14224   4
19   53   0   100000   0.115164   4
20   53   0   100000   0.115164   4
21   53   0   100000   0.115164   4
22   53   6.35807   173.875   0.117123   4
23   53   3.97124e-07   159.798   0.115493   4
24   53   3.01405e-12   61.4699   0.115172   4
25   53   0   100000   0.115164   4
26   53   0   100000   0.115164   4
27   53   0   100000   0.115164   4
28   53   164.255   3188.45   0.127883   4
29   53   141.346   1323.44   0.296844   4
30   53   0   100000   0.115164   4
31   53   0   100000   0.115164   4
32   53   174.928   3203.78   0.14073   4
33   53   13.0024   514.838   0.115931   4
34   53   258.139   4008.64   0.164162   4
35   53   58.6048   1912.51   0.116894   4
36   53   129.259   2409.68   0.140346   4
37   53   187.062   4797.8   0.117755   4
38   53   60.8296   1191.6   0.127723   4
39   53   54.8158   877.232   0.156453   4
40   53   645.624   12073.5   0.138926   4
41   53   1206.86   27588.8   0.121396   4
42   53   1196.04   21078.9   0.144881   4
43   53   384.72   6895.98   0.141229   4
44   53   32.3344   671.016   0.126238   4
45   53   0   100000   0.115164   4
46   53   0   100000   0.115164   4
47   53   0   100000   0.115164   4
48   53   4.1545e-11   110.965   0.11529   4
49   53   0.345833   12.2262   0.116363   4
50   53   3.09551e-11   4.9799   0.115409   4
51   53   0   100000   0.115164   4
52   53   306.69   6437.73   0.125355   4
1   20   990.151   580.752   0.763798   2
2   20   126.156   407.465   0.35283   3
3   20   1120.95   6334.93   0.311006   3
4   20   64.1014   776.543   0.205209   4
5   20   10.4857   520.715   0.0998418   4
6   20   20.9163   303.235   0.151658   4
7   20   606.309   8074.57   0.182294   4
8   20   26.2075   894.439   1   1
9   20   897.96   5240.01   0.303466   3
10   20   35.827   492.337   0.181169   4
11   20   66.829   132.815   0.698617   2
12   20   200.858   4269.9   0.10579   4
13   20   43.6509   1870.1   0.0998402   4
14   20   120.904   1285.09   0.222285   4
15   20   161.65   2572.74   0.139551   4
16   20   23.2926   237.127   0.227907   4
17   20   12.1038   135.392   0.216811   4
18   20   41.4902   708.99   0.132441   4
19   20   0   100000   0.100499   4
20   20   0   100000   0.100499   4
21   20   0   100000   0.100499   4
22   20   5.6629   255.436   0.0998376   4
23   20   18.0156   376.45   0.106779   4
24   20   37.7064   420.122   0.216875   4
25   20   0   100000   0.100499   4
26   20   0   100000   0.100499   4
27   20   0   100000   0.100499   4
28   20   27.652   1403.83   0.0996259   4
29   20   27.4596   463.17   0.133194   4
30   20   0   100000   0.100499   4
31   20   450.64   2417.1   0.319431   3
32   20   158.007   2934.9   0.119126   4
33   20   6.8313e-10   477.597   0.100487   4
34   20   191.145   3098.01   0.138698   4
35   20   29.3618   401.726   0.182042   4
36   20   248.479   2871.83   0.205814   4
37   20   112.383   2763.09   0.103381   4
38   20   40.9858   911.866   0.104766   4
39   20   34.3123   1396.71   0.0998613   4
40   20   465.532   7609.46   0.136465   4
41   20   814.041   12328.1   0.143433   4
42   20   154.381   3629.32   0.10433   4
43   20   105.391   1228.29   0.205485   4
44   20   2.27326e-06   860.766   0.0998428   4
45   20   0   100000   0.100499   4
46   20   0   100000   0.100499   4
47   20   0   100000   0.100499   4
48   20   309.519   5893.09   0.114471   4
49   20   30.2612   228.882   0.269352   3
50   20   1.36288   143.832   0.0994344   4
51   20   0   100000   0.100499   4
52   20   106.531   1844.94   0.13235   4
53   20   0   100000   0.100499   4
1   21   7236.28   2078.9   0.783186   2
2   21   714.704   1003.66   0.703623   2
3   21   10603   26494.5   0.418513   3
4   21   159.481   1317.87   0.267441   3
5   21   26.5813   1012.57   0.0998745   4
6   21   159.036   508.796   0.353582   3
7   21   3299.1   30756.2   0.2381   4
8   21   1.38246e-08   217.076   0.100532   4
9   21   6280.89   17808.7   0.367326   3
10   21   30.3694   241.305   0.26874   3
11   21   459.342   487.116   0.743405   2
12   21   1098.88   17143.8   0.139886   4
13   21   144.495   1778.98   0.189648   4
14   21   638.757   5581.89   0.262688   3
15   21   171.127   3843.8   0.104611   4
16   21   6.9266   26.4705   0.342264   3
17   21   35.5678   623.111   0.131531   4
18   21   13.4626   234.485   0.132332   4
19   21   0   100000   0.100499   4
20   21   0   100000   0.100499   4
21   21   0   100000   0.100499   4
22   21   66.4188   521.139   0.269021   3
23   21   69.0827   1436.63   0.107515   4
24   21   5.70236e-05   926.34   0.0994532   4
25   21   0   100000   0.100499   4
26   21   0   100000   0.100499   4
27   21   0   100000   0.100499   4
28   21   4.6369e-08   223.769   0.100573   4
29   21   16.7959   123.253   0.269597   3
30   21   0   100000   0.100499   4
31   21   2741.94   8613.92   0.354148   3
32   21   496.466   5095.9   0.223479   4
33   21   180.455   2637.3   0.151402   4
34   21   1680.8   15891.5   0.230429   4
35   21   194.003   4069.78   0.106441   4
